naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
311941,1958,12.6,50.7,10,19.2,34.6,430.6,295.6,136.1,9.2,70.6,2.6,773.4,284.6,488.9,0.150000006,0.156000003,0.170000002,0.105999999,,0.86500001,,0.86500001
311941,1959,12.7,56.4,9.9,19.1,37.2,478.8,322.8,154,10.8,64.9,2.9,810.4,307.4,503,0.150000006,0.157000005,0.171000004,0.104000002,0.037,0.897000015,0.037,0.898000002
311941,1960,14.3,65.4,11.1,21.3,42.5,534,344.2,187.1,11.2,72.4,3.2,848.9,332.5,516.3,0.153999999,0.157000005,0.173999995,0.107000001,0.02,0.915000021,0.02,0.916000009
311941,1961,14.2,67.1,11.2,21.9,45.4,583.8,382.8,199.8,10.3,86.1,3.5,889.3,360,529.3,0.160999998,0.160999998,0.173999995,0.105999999,-0.017000001,0.899999976,-0.017000001,0.899999976
311941,1962,14.1,68,11.4,21.9,49,587.7,379.5,205.6,11.1,86.5,3.8,946.8,384.7,562.1,0.157000005,0.160999998,0.175999999,0.105999999,0.023,0.921000004,0.023,0.921000004
311941,1963,12.3,60.6,9.9,19.3,41.7,555.1,349.7,205.6,9.3,89.7,3.2,974.4,397.8,576.6,0.148000002,0.159999996,0.179000005,0.107000001,0.056000002,0.973999977,0.056000002,0.975000024
311941,1964,12.2,63.6,9.6,19.3,43.2,595.1,384.3,210.6,14,92.6,3.5,996.1,409.5,586.3,0.149000004,0.159999996,0.181999996,0.104999997,-0.001,0.97299999,-0.001,0.973999977
311941,1965,12.8,65.9,10.2,20.1,44.2,642.3,411.5,230.9,9.3,97.9,3.9,1036.7,439.2,597.5,0.160999998,0.165999994,0.185000002,0.104000002,-0.039000001,0.93599999,-0.039000001,0.93599999
311941,1966,13.7,73,10.9,21.6,48.8,670.3,446.2,226,12.2,108.8,4.3,1063.4,456.7,606.7,0.172999993,0.172000006,0.191,0.104999997,-0.071000002,0.871999979,-0.071000002,0.871999979
311941,1967,12.9,73,10.5,20.6,51.7,673.6,432.2,244.6,12.6,124.1,4.6,1085.8,469.5,616.2,0.175999999,0.172000006,0.200000003,0.104000002,0.012,0.882000029,0.011,0.882000029
311941,1968,12.7,76.3,10.2,19.5,55.2,703.4,441.3,260.8,12.7,132.1,5,1095.7,479.6,616.2,0.179000005,0.174999997,0.209000006,0.103,0.027000001,0.906000018,0.026000001,0.904999971
311941,1969,13.6,83.1,10.9,21,59.6,772,473,297.7,17,150.6,5.4,1129.3,496.1,633.3,0.185000002,0.182999998,0.218999997,0.104000002,0.029999999,0.933000028,0.028999999,0.931999981
311941,1970,13.7,94.8,10.7,21.4,66.9,924,583.8,343.6,28.9,168.6,5.8,1165.6,517.8,647.8,0.196999997,0.194000006,0.231000006,0.108000003,0.004,0.936999977,0.005,0.93599999
311941,1971,13.8,102.2,10.7,21.2,71.8,983.3,628.2,357.2,24.7,180.9,6.2,1243.8,572.7,671.2,0.208000004,0.202000007,0.244000003,0.115000002,-0.028000001,0.912,-0.027000001,0.911000013
311941,1972,13.6,106.2,10.7,21,73.4,961.6,606.2,356,35.2,170.5,6.3,1309,618.1,691,0.213,0.209999993,0.252999991,0.123999998,-0.006,0.906000018,-0.007,0.904999971
311941,1973,12.9,105.8,10.3,19.5,72.4,1016.9,644,375.2,20.1,173.8,6.4,1389.1,681.3,707.8,0.228,0.236000001,0.263000011,0.136999995,0.014,0.917999983,0.014,0.917999983
311941,1974,12.6,116.3,10.4,20.5,79.6,1307.6,916.5,394.1,32.5,209.2,9,1419.4,704.1,715.4,0.307000011,0.312999994,0.291000009,0.192000002,-0.097000003,0.833000004,-0.097000003,0.833000004
311941,1975,12.6,121.6,10.3,19.8,85.4,1420.8,962.4,465.6,30.7,226.9,10.9,1456.9,734.2,722.7,0.333999991,0.330000013,0.335999995,0.224000007,-0.001,0.832000017,-0.001,0.832000017
311941,1976,12.7,132.1,10.3,19.8,93.7,1375.3,883.9,492.8,30.4,227,13.1,1480,751.4,728.7,0.316000015,0.312000006,0.358999997,0.261000007,0.034000002,0.861000001,0.034000002,0.861000001
311941,1977,15.3,180.9,12.2,23.2,132.4,2440.3,1626.5,810.1,43,361.6,19.6,1501.2,768.3,732.9,0.342999995,0.335000008,0.389999986,0.293000013,0.119999997,0.971000016,0.119999997,0.971000016
311941,1978,16.7,210.3,13.3,25.4,154.8,2722.6,1710.7,1017.6,55.3,424.5,23.2,1558.9,813.3,745.7,0.365999997,0.360000014,0.421999991,0.330000013,0.041999999,1.011999965,0.041999999,1.011999965
311941,1979,16.3,229,13.4,25.4,165.2,2953.1,1888.7,1065,60.5,437.2,23.5,1615.4,853.6,761.8,0.393999994,0.391000003,0.463,0.382999986,-0.011,1.001999974,-0.01,1.001999974
311941,1980,16.1,248,13.3,25.1,177.9,3181.5,2039.8,1135.3,57,464.5,30.3,1655,881.6,773.3,0.421000004,0.432000011,0.513000011,0.47299999,0.017999999,1.019999981,0.017999999,1.019999981
311941,1981,15.3,252.6,12.6,24.1,177,3179.7,1999.7,1182.2,52.1,437.2,31.1,1683.6,905.6,777.9,0.451999992,0.462000012,0.561999977,0.51700002,-0.017000001,1.003000021,-0.017000001,1.003000021
311941,1982,14.5,269,11.4,21.8,187.4,3493.5,2066.4,1429.1,56.2,472,35.6,1716.3,932.1,784.1,0.458999991,0.467000008,0.589999974,0.609000027,0.061000001,1.065000057,0.061000001,1.065000057
311941,1983,14.6,278.1,11.3,21.8,193.4,3835.4,2178.5,1668.6,51.3,477.9,39,1699.6,924.2,775.4,0.474999994,0.481000006,0.603999972,0.625999987,0.048,1.118000031,0.048999999,1.118000031
311941,1984,14.8,301.5,11.7,22.4,207.7,4000.9,2437,1559.8,79.8,507.9,36.5,1706.1,933.8,772.4,0.514999986,0.509000003,0.612999976,0.640999973,-0.072999999,1.039000034,-0.074000001,1.039000034
311941,1985,15,317.9,11.8,22.4,220.2,4188.7,2443.6,1738.6,106.2,491.8,38.5,1756.3,980.4,776,0.514999986,0.503000021,0.620999992,0.63499999,0.027000001,1.067000031,0.027000001,1.067000031
311941,1986,15.2,340.5,11.8,22.5,233.8,4375.6,2352.2,2027.2,120,573.9,38.4,1828.4,1044,784.4,0.505999982,0.495999992,0.649999976,0.577000022,0.057999998,1.131000042,0.057999998,1.131000042
311941,1987,14.3,329.3,10.9,21.4,224,4148.5,2056.8,2093.4,178.7,462.1,37.7,1914.6,1115.7,798.8,0.513999999,0.504999995,0.676999986,0.555999994,-0.006,1.123999953,-0.006,1.123999953
311941,1988,14.2,337.9,10.9,21.4,231.6,4346.4,2162,2185.7,134.2,520.5,38.7,2092,1242.4,849.7,0.546000004,0.533999979,0.70599997,0.54400003,-0.046,1.072999954,-0.046,1.072999954
311941,1989,13.7,336.4,10.3,20.4,224.7,4439.7,2211,2231.4,113.3,530.7,38.8,2185.9,1324,861.9,0.575999975,0.550999999,0.726999998,0.569999993,-0.046999998,1.024000049,-0.046999998,1.024000049
311941,1990,14,356,10.3,20.7,231.2,4721.6,2279.4,2446.5,118.9,570.9,40.8,2240.5,1369.5,870.9,0.601000011,0.563000023,0.754000008,0.596000016,0.003,1.02699995,0.003,1.027999997
311941,1991,13.6,351.2,10.5,20.7,236.4,5098.6,2344.9,2751.6,171.2,538.5,41.9,2296.9,1420.3,876.7,0.623000026,0.561999977,0.776000023,0.609000027,0.017000001,1.044999957,0.017000001,1.046000004
311941,1992,14.3,389.1,10.8,21.7,252.2,5252,2196,3058.4,130.8,572.3,45.4,2414.2,1518.8,895.3,0.63499999,0.561999977,0.791000009,0.611999989,0.012,1.057999969,0.012,1.057999969
311941,1993,15.9,454.5,12.3,24.1,311.5,6643.6,2859.1,3787.7,133.8,637.3,47.1,2467.9,1576.7,891.2,0.651000023,0.574999988,0.802999973,0.625,0.090999998,1.157999992,0.090999998,1.157999992
311941,1994,16,475,12.1,24.4,321.7,6827.3,3283.4,3545.7,129.5,647.2,50.4,2517.4,1625.2,892.2,0.666999996,0.589999974,0.82099998,0.611000001,-0.061000001,1.090000033,-0.061000001,1.090000033
311941,1995,14.9,451.5,11.4,22.3,303.8,6348.3,3071.6,3274.3,95.6,592.4,49.7,2552.3,1670.6,881.6,0.672999978,0.611999989,0.842999995,0.598999977,-0.032000002,1.055999994,-0.032000002,1.055999994
311941,1996,13.8,431.9,10.5,21.2,288.8,5690.9,2840,2848.3,93.4,509.3,45.9,2541.7,1671.4,870.2,0.691999972,0.616999984,0.851999998,0.675000012,-0.089000002,0.966000021,-0.089000002,0.966000021
311941,1997,13.9,443.9,10.4,20.2,286.5,5810,2860.1,2945.7,134.6,370.7,41.2,2524,1663.4,860.5,0.694999993,0.616999984,0.845000029,0.68599999,0.017999999,0.98299998,0.017999999,0.98299998
311941,1998,14.3,446.7,10.8,22.3,296.9,6392.5,3273.6,3115.3,81.7,447.5,43.5,2571.3,1704.3,867.1,0.699000001,0.611000001,0.834999979,0.625,0.004,0.986999989,0.004,0.986999989
311941,1999,15.2,507.4,10.9,21.6,326,6429.3,3139.9,3295.6,136.2,460.8,41.7,2547.1,1674.7,872.2,0.703000009,0.606999993,0.83099997,0.648000002,0.017999999,1.004999995,0.017999999,1.004999995
311941,2000,15.8,533.4,11.5,23.3,337.9,6234.4,3176.4,3052.3,142.2,470.3,44.1,2591.6,1710.7,880.9,0.700999975,0.621999979,0.829999983,0.712000012,-0.032000002,0.973999977,-0.032000002,0.973999977
311941,2001,14.9,523.1,11,21.9,327.8,5626.8,2895.7,2723.9,172.6,426.5,46.7,2642.4,1764.9,877.4,0.708999991,0.630999982,0.824000001,0.782000005,-0.061000001,0.916000009,-0.059999999,0.916999996
311941,2002,13.1,497.7,9.8,19.8,319.3,5602.5,2879.3,2725.7,153.5,607.1,42.2,2724.5,1836.8,887.7,0.717000008,0.634000003,0.823000014,0.697000027,-0.012,0.906000018,-0.012,0.906000018
311941,2003,13.5,527.8,9.2,19,287.4,5910.3,2930.2,2962.5,129.4,664.4,46.7,2771.4,1869.1,902.4,0.74000001,0.658999979,0.827000022,0.758000016,0.018999999,0.924000025,0.02,0.924000025
311941,2004,13.7,560.8,9.2,19.5,298.2,6053.8,3172.7,2863.6,129.7,632.2,47.9,2786.2,1882.7,903.4,0.764999986,0.689999998,0.847000003,0.754999995,-0.033,0.893999994,-0.033,0.893999994
311941,2005,14,594,9.2,19.4,303.8,6199.7,3356.1,2831.6,129.9,650.2,54.8,2793.1,1887.5,905.6,0.76700002,0.713,0.871999979,0.851000011,0.005,0.898999989,0.005,0.898999989
311941,2006,13.7,618.7,9.1,18.9,307.5,6262.9,3398.1,2859,152.5,642.4,58.2,2793.2,1888.4,904.8,0.776000023,0.736000001,0.897000015,0.898000002,0.012,0.910000026,0.013,0.910000026
311941,2007,15,645.8,10.7,22.6,381.2,6803.8,3737,3062.7,216.4,527.2,65.6,2809.9,1891,918.9,0.816999972,0.774999976,0.924000025,0.907000005,-0.001,0.908999979,-0.001,0.908999979
311941,2008,15.2,656.7,10.1,20.4,332.6,7473.1,4323,3159.7,197.8,821.8,78.1,2890.1,1965.7,924.4,0.912999988,0.843999982,0.954999983,1.023000002,-0.063000001,0.853999972,-0.063000001,0.853999972
311941,2009,14.4,648.3,9.7,19.1,331.6,8067.6,4301,3757.8,188.4,803.7,70.4,2920.4,1987.4,933.1,0.915000021,0.805000007,0.962000012,1.006000042,0.054000001,0.901000023,0.054000001,0.901000023
311941,2010,14.1,674.2,9.5,19.6,347,8552.9,4492.9,4083.7,184.9,918.9,68.9,2952.6,2010.6,942.1,0.901000023,0.836000025,0.962000012,1.008000016,0.066,0.963,0.066,0.963
311941,2011,14.2,685.9,9.7,19.8,340.8,9096.1,5057.1,4078.8,213.3,1030.9,71,2980.3,2033.4,946.9,0.963,0.967000008,0.98299998,1.011000037,0.005,0.967999995,0.005,0.967999995
311941,2012,14.6,723.4,10.4,22.2,435.9,10032.3,5430.2,4599.9,235.8,722.7,64.8,3023.1,2064.1,959,1,1,1,1,0.032000002,1,0.032000002,1
311941,2013,14.7,751.5,10.6,23.1,460.8,10021.4,5474.4,4545.2,233.5,765.8,69.6,3088.4,2127.3,961.1,1.011999965,1.001000047,1.006000042,1.001000047,-0.026000001,0.975000024,-0.026000001,0.975000024
311941,2014,13.8,733.2,9.9,22,453.2,9461.3,4848.7,4609,213.9,669.1,65,3146.7,2180.4,966.2,1.001999974,0.973999977,1.016000032,1.062999964,-0.002,0.97299999,-0.002,0.97299999
311941,2015,14.5,785.1,10.2,22.5,473.5,8754.9,4554.6,4200.9,208.7,716.8,65.5,3174.1,2193.8,980.3,1.006000042,0.927999973,1.019000053,1.019999981,-0.082000002,0.896000028,-0.082000002,0.896000028
311941,2016,15.3,820.9,11,22.6,514.6,9128.5,4588.9,4542.6,497.6,777.2,67.5,3198.9,2212.4,986.5,1.001999974,0.899999976,1.01699996,0.964999974,0.023,0.916999996,0.023,0.916999996
311941,2017,17.4,920.7,13.6,25.8,577.2,10468.4,5340.8,5110.6,208.1,814.9,75.1,,,,0.998000026,0.920000017,,1.070000052,,,,
311941,2018,16.8,916.2,13.2,24.1,605.4,9591.7,5087.1,4516.7,,753,77.7,,,,1.011000037,0.93599999,,1.093000054,,,,
311942,1958,7.4,41.1,4.8,9.7,21.7,275.4,169.8,111.2,4.9,52.2,3,225.5,110.2,115.5,0.182999998,0.158999994,0.165000007,0.100000001,,0.912999988,,0.915000021
311942,1959,8.8,53.6,5.6,12,27.3,519,366.1,179.3,6.4,48.7,3.3,249,125.5,123.5,0.178000003,0.160999998,0.165999994,0.100000001,0.116999999,1.02699995,0.120999999,1.031999946
311942,1960,9.2,56.9,6.1,12.4,28.7,563.2,382.6,206.1,6.4,53.2,3.6,276,142.3,133.5,0.193000004,0.160999998,0.169,0.103,-0.050999999,0.976000011,-0.050999999,0.981000006
311942,1961,9.1,58.1,6.1,12.2,29.5,572.7,382.1,207.4,6.7,56.5,3.9,302,159.7,142.3,0.186000004,0.164000005,0.169,0.101999998,0.045000002,1.021000028,0.044,1.024999976
311942,1962,9.2,61.2,6.1,12.2,30.7,600.1,384.3,227.3,9.9,67,4.2,337.7,180.6,157.1,0.181999996,0.165999994,0.170000002,0.103,0.048,1.07099998,0.046999998,1.075000048
311942,1963,7.8,52,4.8,10,26.1,357.8,202.6,160.9,9.4,44.1,2.8,374,199.8,174.2,0.184,0.170000002,0.172999993,0.103,-0.141000003,0.930000007,-0.142000005,0.933000028
311942,1964,8.1,56.9,5,10.6,28.1,385.5,217.7,173.9,10.3,47.3,3.2,412.6,223.3,189.2,0.191,0.170000002,0.175999999,0.101999998,-0.041000001,0.893000007,-0.041000001,0.894999981
311942,1965,8,56.9,5.1,10.7,28.8,409.5,233.4,182.3,9.6,48.1,3.5,451.6,248.9,202.7,0.194000006,0.172000006,0.179000005,0.100000001,-0.009,0.88499999,-0.009,0.887000024
311942,1966,8.6,62.1,5.4,11.2,31.7,443.7,248.8,200.5,14.2,49.8,3.8,493.6,274.2,219.3,0.193000004,0.178000003,0.185000002,0.100000001,0.033,0.915000021,0.033,0.916000009
311942,1967,8.6,67.3,5.6,11.4,35.1,478.2,271.4,215.5,13.4,52.6,4.2,549.7,309.1,240.7,0.193000004,0.179000005,0.193000004,0.097999997,0.003,0.917999983,0.003,0.91900003
311942,1968,8.6,69.1,5.6,11.4,36.4,520.5,295.2,234.9,10.7,55.9,4.6,589.9,335.1,254.9,0.193000004,0.182999998,0.202999994,0.097999997,0.028999999,0.944000006,0.028000001,0.944999993
311942,1969,9.1,76.6,5.9,12.1,41,562.3,315,255.8,10.6,58.4,5,609.6,346.2,263.3,0.204999998,0.189999998,0.211999997,0.097999997,-0.016000001,0.92900002,-0.017000001,0.930000007
311942,1970,9.4,85.2,5.9,12.2,43.3,625.9,337.7,296.4,17.2,64.8,5.4,639.2,363.6,275.5,0.219999999,0.200000003,0.223000005,0.101999998,0.005,0.933000028,0.005,0.934000015
311942,1971,9,88.8,5.6,11.4,44.5,645.6,347.5,307,20.4,68.1,5.8,691.5,397.6,293.9,0.230000004,0.206,0.237000003,0.109999999,-0.033,0.902999997,-0.033,0.902999997
311942,1972,9.1,95.3,5.9,11.8,50.8,705,377.3,336.9,14.3,72.7,6.4,733.3,426.6,306.8,0.233999997,0.217999995,0.245000005,0.118000001,0.039000001,0.93900001,0.039000001,0.93900001
311942,1973,9.5,104.2,6.2,12.6,57,804.2,449.1,374.8,14.8,90.5,7,759.3,446.7,312.8,0.254000008,0.241999999,0.252999991,0.128999993,-0.008,0.931999981,-0.007,0.933000028
311942,1974,9.2,114.3,6,12.5,61.4,981.1,580.6,426.2,19.7,116.3,8.9,785.7,467.3,318.4,0.335000008,0.340999991,0.282000005,0.171000004,-0.035999998,0.898999989,-0.035999998,0.898999989
311942,1975,9.3,119.6,6,12.1,63.6,1087.7,655.4,448.8,26,111.5,11.6,821.5,493.9,327.5,0.379000008,0.368999988,0.324999988,0.206,-0.055,0.851000011,-0.055,0.851000011
311942,1976,9.8,137.2,6.6,13.2,75.9,1209,681,545.7,25.2,120.3,14.4,859.9,522,338.1,0.361000001,0.345999986,0.349000007,0.225999996,0.077,0.91900003,0.077,0.91900003
311942,1977,9.7,145.3,6.5,13.2,83.5,1267.7,720.1,565.3,26.3,126.7,16.8,888.4,542.2,346.2,0.404000014,0.351999998,0.377999991,0.272000015,-0.098999999,0.832000017,-0.098999999,0.833000004
311942,1978,10.4,163.3,7.1,14.3,93.3,1435.2,800.2,660,32.5,142.1,19.8,916.1,562.6,353.4,0.407999992,0.377000004,0.407999992,0.307999998,0.078000002,0.898999989,0.078000002,0.899999976
311942,1979,9.5,161.9,6.6,13.6,92,1469.6,836.9,658.4,36.6,150.4,21.5,953.3,587.4,366,0.433999985,0.416999996,0.448000014,0.351000011,-0.011,0.888999999,-0.011,0.889999986
311942,1980,9.9,184.4,6.7,13.9,100.6,1673.1,937.3,756.4,45.3,160.2,27.8,988.5,608.1,380.6,0.462000012,0.477999985,0.495000005,0.430000007,0.063000001,0.947000027,0.061999999,0.947000027
311942,1981,9.8,199,6.7,13.6,110.9,1858.7,1037.7,847.2,38.6,168.8,32.6,1015.4,627.7,387.8,0.518999994,0.509000003,0.542999983,0.467999995,-0.037999999,0.912,-0.037999999,0.912
311942,1982,10.8,226.3,7.2,13.9,124.5,2087.9,1061.4,1044.7,46.5,193.6,35.6,1033.5,641.7,391.9,0.481999993,0.507000029,0.57099998,0.634000003,0.162,1.072000027,0.160999998,1.072000027
311942,1983,10.6,236,7,13.9,125.1,2119.1,1085,1047.5,38.6,214.7,38.9,1047.9,652.4,395.4,0.486000001,0.523000002,0.583000004,0.653999984,0.005,1.077000022,0.006,1.077999949
311942,1984,10.5,252.9,7,14.1,140.1,2279.8,1147.3,1151.4,58.9,209.4,39,1071.2,673.4,397.8,0.533999979,0.538999975,0.591000021,0.661000013,-0.043000001,1.031999946,-0.043000001,1.032999992
311942,1985,10.7,275.9,7.2,14.8,155.3,2421.2,1208.4,1229.7,60.8,216.8,39.4,1111.4,709.8,401.7,0.542999983,0.526000023,0.59799999,0.646000028,-0.012,1.019999981,-0.012,1.019999981
311942,1986,10.6,286.6,7.1,14.3,159.3,2514.7,1199.8,1327.3,60.2,227.6,36,1144.4,740.9,403.5,0.552999973,0.518999994,0.626999974,0.572000027,0.006,1.02699995,0.007,1.02699995
311942,1987,10.6,285.8,7,13.6,154.1,2649.4,1197.4,1461.5,61,235.1,33.4,1175.2,769.1,406,0.565999985,0.52700001,0.652999997,0.546999991,0.028999999,1.057999969,0.028999999,1.057999969
311942,1988,10.2,277.2,6.8,13,153.6,2759.6,1229.8,1530.1,51.4,234.1,32.4,1213.7,800.2,413.3,0.572000027,0.569000006,0.681999981,0.533999979,0.041999999,1.103000045,0.041999999,1.103999972
311942,1989,10.1,277.7,6.7,13.2,151.6,2735.1,1273.3,1471.1,51.6,230.7,32.2,1228.4,816.5,412,0.601999998,0.588,0.700999975,0.56099999,-0.067000002,1.031999946,-0.066,1.032999992
311942,1990,10.1,302,6.6,13.6,159.7,2993.3,1393.6,1603.4,61.9,261.9,33.8,1239.8,828.3,411.5,0.620999992,0.592999995,0.727999985,0.588,0.013,1.046000004,0.013,1.047000051
311942,1991,9.9,307.1,6.5,13.2,165.5,3073.3,1426.7,1661.5,74.3,279.1,33.7,1262.4,844.8,417.6,0.638999999,0.588,0.749000013,0.596000016,-0.022,1.023000002,-0.022,1.023000002
311942,1992,11.4,367.2,7.7,15.4,195,3374.2,1563.2,1817.7,82.5,306.6,40.9,1297.4,873.7,423.7,0.646000028,0.591000021,0.763000011,0.597000003,0.018999999,1.042000055,0.018999999,1.042999983
311942,1993,11.6,388.7,7.8,16,207.5,3698.3,1615.8,2088.3,94.4,335,40,1340.2,915.2,424.9,0.653999984,0.600000024,0.773999989,0.610000014,0.054000001,1.100000024,0.054000001,1.100000024
311942,1994,12,401.4,8.1,16.4,213.7,3685.8,1698,1985.4,91.2,331.9,39.4,1393.6,959.4,434.1,0.661000013,0.611999989,0.791999996,0.596000016,-0.046999998,1.049000025,-0.046999998,1.049000025
