naics,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost
332722,2027,4883.2,1256.2,3627.0,392.4,143.2023460410557,34.1,25.4,8.700000000000003,1978.1,54.8,1297.5,4449.9
332811,2024,3123.8,672.2,2451.6,224.7,157.76767676767676,19.8,14.8,5.0,1100.9,30.8,703.1,1734.4
332811,2025,3123.8,672.2,2451.6,224.7,157.76767676767676,19.8,14.8,5.0,1100.9,30.8,703.1,1734.4
332811,2026,3123.8,672.2,2451.6,224.7,157.76767676767676,19.8,14.8,5.0,1100.9,30.8,703.1,1734.4
332811,2027,3123.8,672.2,2451.6,224.7,157.76767676767676,19.8,14.8,5.0,1100.9,30.8,703.1,1734.4
332812,2024,5971.7,1327.4,4644.2,369.1,118.25148514851485,50.5,39.6,10.899999999999999,2376.4,82.6,1667.1,5911.4
332812,2025,5971.7,1327.4,4644.2,369.1,118.25148514851485,50.5,39.6,10.899999999999999,2376.4,82.6,1667.1,5911.4
332812,2026,5971.7,1327.4,4644.2,369.1,118.25148514851485,50.5,39.6,10.899999999999999,2376.4,82.6,1667.1,5911.4
332812,2027,5971.7,1327.4,4644.2,369.1,118.25148514851485,50.5,39.6,10.899999999999999,2376.4,82.6,1667.1,5911.4
332813,2024,3927.3,1196.9,2730.4,299.6,78.86144578313254,49.8,38.5,11.299999999999997,2290.8,77.6,1477.4,2315.9
332813,2025,3927.3,1196.9,2730.4,299.6,78.86144578313254,49.8,38.5,11.299999999999997,2290.8,77.6,1477.4,2315.9
332813,2026,3927.3,1196.9,2730.4,299.6,78.86144578313254,49.8,38.5,11.299999999999997,2290.8,77.6,1477.4,2315.9
332813,2027,3927.3,1196.9,2730.4,299.6,78.86144578313254,49.8,38.5,11.299999999999997,2290.8,77.6,1477.4,2315.9
332911,2024,4704.8,1324.6,3380.2,248.0,131.78711484593836,35.7,23.3,12.400000000000002,2155.6,46.4,1133.1,4762.9
332911,2025,4704.8,1324.6,3380.2,248.0,131.78711484593836,35.7,23.3,12.400000000000002,2155.6,46.4,1133.1,4762.9
332911,2026,4704.8,1324.6,3380.2,248.0,131.78711484593836,35.7,23.3,12.400000000000002,2155.6,46.4,1133.1,4762.9
332911,2027,4704.8,1324.6,3380.2,248.0,131.78711484593836,35.7,23.3,12.400000000000002,2155.6,46.4,1133.1,4762.9
332912,2024,3639.0,882.3,2756.7,201.1,114.79495268138801,31.7,20.3,11.399999999999999,1941.5,41.8,950.7,4142.9
332912,2025,3639.0,882.3,2756.7,201.1,114.79495268138801,31.7,20.3,11.399999999999999,1941.5,41.8,950.7,4142.9
332912,2026,3639.0,882.3,2756.7,201.1,114.79495268138801,31.7,20.3,11.399999999999999,1941.5,41.8,950.7,4142.9
332912,2027,3639.0,882.3,2756.7,201.1,114.79495268138801,31.7,20.3,11.399999999999999,1941.5,41.8,950.7,4142.9
332913,2024,981.5,251.1,730.4,41.5,129.14473684210526,7.6,5.5,2.0999999999999996,408.7,12.2,224.6,2249.5
332913,2025,981.5,251.1,730.4,41.5,129.14473684210526,7.6,5.5,2.0999999999999996,408.7,12.2,224.6,2249.5
332913,2026,981.5,251.1,730.4,41.5,129.14473684210526,7.6,5.5,2.0999999999999996,408.7,12.2,224.6,2249.5
332913,2027,981.5,251.1,730.4,41.5,129.14473684210526,7.6,5.5,2.0999999999999996,408.7,12.2,224.6,2249.5
332919,2024,2054.4,572.5,1482.0,105.7,160.5,12.8,8.4,4.4,745.3,17.2,375.7,1858.6
332919,2025,2054.4,572.5,1482.0,105.7,160.5,12.8,8.4,4.4,745.3,17.2,375.7,1858.6
332919,2026,2054.4,572.5,1482.0,105.7,160.5,12.8,8.4,4.4,745.3,17.2,375.7,1858.6
332919,2027,2054.4,572.5,1482.0,105.7,160.5,12.8,8.4,4.4,745.3,17.2,375.7,1858.6
332991,2024,4620.9,1325.7,3295.2,171.0,209.09049773755652,22.1,18.6,3.5,1174.5,36.8,875.2,2807.7
332991,2025,4620.9,1325.7,3295.2,171.0,209.09049773755652,22.1,18.6,3.5,1174.5,36.8,875.2,2807.7
332991,2026,4620.9,1325.7,3295.2,171.0,209.09049773755652,22.1,18.6,3.5,1174.5,36.8,875.2,2807.7
332991,2027,4620.9,1325.7,3295.2,171.0,209.09049773755652,22.1,18.6,3.5,1174.5,36.8,875.2,2807.7
332992,2024,787.9,217.5,570.5,101.6,66.77118644067797,11.8,8.9,2.9000000000000004,673.9,18.3,434.6,1711.2
332992,2025,787.9,217.5,570.5,101.6,66.77118644067797,11.8,8.9,2.9000000000000004,673.9,18.3,434.6,1711.2
332992,2026,787.9,217.5,570.5,101.6,66.77118644067797,11.8,8.9,2.9000000000000004,673.9,18.3,434.6,1711.2
332992,2027,787.9,217.5,570.5,101.6,66.77118644067797,11.8,8.9,2.9000000000000004,673.9,18.3,434.6,1711.2
332993,2024,686.3,349.7,336.5,11.8,54.46825396825397,12.6,3.8,8.8,1025.0,7.7,186.5,856.1
332993,2025,686.3,349.7,336.5,11.8,54.46825396825397,12.6,3.8,8.8,1025.0,7.7,186.5,856.1
332993,2026,686.3,349.7,336.5,11.8,54.46825396825397,12.6,3.8,8.8,1025.0,7.7,186.5,856.1
332993,2027,686.3,349.7,336.5,11.8,54.46825396825397,12.6,3.8,8.8,1025.0,7.7,186.5,856.1
332994,2024,2409.8,804.3,1605.5,197.2,138.49425287356323,17.4,11.9,5.499999999999998,1117.7,24.1,580.0,3169.0
332994,2025,2409.8,804.3,1605.5,197.2,138.49425287356323,17.4,11.9,5.499999999999998,1117.7,24.1,580.0,3169.0
332994,2026,2409.8,804.3,1605.5,197.2,138.49425287356323,17.4,11.9,5.499999999999998,1117.7,24.1,580.0,3169.0
332994,2027,2409.8,804.3,1605.5,197.2,138.49425287356323,17.4,11.9,5.499999999999998,1117.7,24.1,580.0,3169.0
332996,2024,2563.8,726.9,1836.9,193.9,96.38345864661655,26.6,19.9,6.700000000000003,1467.1,41.5,940.0,2836.3
332996,2025,2563.8,726.9,1836.9,193.9,96.38345864661655,26.6,19.9,6.700000000000003,1467.1,41.5,940.0,2836.3
332996,2026,2563.8,726.9,1836.9,193.9,96.38345864661655,26.6,19.9,6.700000000000003,1467.1,41.5,940.0,2836.3
332996,2027,2563.8,726.9,1836.9,193.9,96.38345864661655,26.6,19.9,6.700000000000003,1467.1,41.5,940.0,2836.3
332999,2024,6165.0,1760.0,4405.0,474.6,86.95345557122707,70.9,52.2,18.700000000000003,3537.4,106.7,2168.2,6790.1
332999,2025,6165.0,1760.0,4405.0,474.6,86.95345557122707,70.9,52.2,18.700000000000003,3537.4,106.7,2168.2,6790.1
332999,2026,6165.0,1760.0,4405.0,474.6,86.95345557122707,70.9,52.2,18.700000000000003,3537.4,106.7,2168.2,6790.1
332999,2027,6165.0,1760.0,4405.0,474.6,86.95345557122707,70.9,52.2,18.700000000000003,3537.4,106.7,2168.2,6790.1
333111,2024,9939.1,2614.2,7324.9,470.6,183.71719038817005,54.1,36.9,17.200000000000003,3036.8,68.2,1580.7,13371.4
333111,2025,9939.1,2614.2,7324.9,470.6,183.71719038817005,54.1,36.9,17.200000000000003,3036.8,68.2,1580.7,13371.4
333111,2026,9939.1,2614.2,7324.9,470.6,183.71719038817005,54.1,36.9,17.200000000000003,3036.8,68.2,1580.7,13371.4
333111,2027,9939.1,2614.2,7324.9,470.6,183.71719038817005,54.1,36.9,17.200000000000003,3036.8,68.2,1580.7,13371.4
333112,2024,2715.5,616.1,2099.5,161.8,175.19354838709677,15.5,11.8,3.6999999999999993,670.2,22.5,428.1,5385.9
333112,2025,2715.5,616.1,2099.5,161.8,175.19354838709677,15.5,11.8,3.6999999999999993,670.2,22.5,428.1,5385.9
333112,2026,2715.5,616.1,2099.5,161.8,175.19354838709677,15.5,11.8,3.6999999999999993,670.2,22.5,428.1,5385.9
333112,2027,2715.5,616.1,2099.5,161.8,175.19354838709677,15.5,11.8,3.6999999999999993,670.2,22.5,428.1,5385.9
333120,2024,15882.5,3958.6,11923.9,470.4,291.9577205882353,54.4,34.4,20.0,3187.2,65.7,1635.7,15864.5
333120,2025,15882.5,3958.6,11923.9,470.4,291.9577205882353,54.4,34.4,20.0,3187.2,65.7,1635.7,15864.5
333120,2026,15882.5,3958.6,11923.9,470.4,291.9577205882353,54.4,34.4,20.0,3187.2,65.7,1635.7,15864.5
333120,2027,15882.5,3958.6,11923.9,470.4,291.9577205882353,54.4,34.4,20.0,3187.2,65.7,1635.7,15864.5
333131,2024,1318.3,486.9,831.3,102.3,115.64035087719297,11.4,6.3,5.1000000000000005,735.2,11.8,337.6,1739.5
333131,2025,1318.3,486.9,831.3,102.3,115.64035087719297,11.4,6.3,5.1000000000000005,735.2,11.8,337.6,1739.5
333131,2026,1318.3,486.9,831.3,102.3,115.64035087719297,11.4,6.3,5.1000000000000005,735.2,11.8,337.6,1739.5
333131,2027,1318.3,486.9,831.3,102.3,115.64035087719297,11.4,6.3,5.1000000000000005,735.2,11.8,337.6,1739.5
333132,2024,6316.3,2140.1,4176.3,312.8,167.54111405835542,37.7,21.2,16.500000000000004,2470.0,42.1,1306.2,6560.2
333132,2025,6316.3,2140.1,4176.3,312.8,167.54111405835542,37.7,21.2,16.500000000000004,2470.0,42.1,1306.2,6560.2
333132,2026,6316.3,2140.1,4176.3,312.8,167.54111405835542,37.7,21.2,16.500000000000004,2470.0,42.1,1306.2,6560.2
333132,2027,6316.3,2140.1,4176.3,312.8,167.54111405835542,37.7,21.2,16.500000000000004,2470.0,42.1,1306.2,6560.2
333241,2024,1347.6,382.5,965.1,101.8,90.44295302013423,14.9,8.6,6.300000000000001,1036.3,17.7,453.6,2242.0
333241,2025,1347.6,382.5,965.1,101.8,90.44295302013423,14.9,8.6,6.300000000000001,1036.3,17.7,453.6,2242.0
333241,2026,1347.6,382.5,965.1,101.8,90.44295302013423,14.9,8.6,6.300000000000001,1036.3,17.7,453.6,2242.0
333241,2027,1347.6,382.5,965.1,101.8,90.44295302013423,14.9,8.6,6.300000000000001,1036.3,17.7,453.6,2242.0
333242,2024,5752.2,1721.2,4031.0,355.3,439.09923664122135,13.1,4.4,8.7,1643.9,8.8,294.4,3146.2
333242,2025,5752.2,1721.2,4031.0,355.3,439.09923664122135,13.1,4.4,8.7,1643.9,8.8,294.4,3146.2
333242,2026,5752.2,1721.2,4031.0,355.3,439.09923664122135,13.1,4.4,8.7,1643.9,8.8,294.4,3146.2
333242,2027,5752.2,1721.2,4031.0,355.3,439.09923664122135,13.1,4.4,8.7,1643.9,8.8,294.4,3146.2
333243,2024,1486.5,538.8,947.7,73.4,127.05128205128206,11.7,6.9,4.799999999999999,791.1,14.1,395.4,1583.7
333243,2025,1486.5,538.8,947.7,73.4,127.05128205128206,11.7,6.9,4.799999999999999,791.1,14.1,395.4,1583.7
333243,2026,1486.5,538.8,947.7,73.4,127.05128205128206,11.7,6.9,4.799999999999999,791.1,14.1,395.4,1583.7
333243,2027,1486.5,538.8,947.7,73.4,127.05128205128206,11.7,6.9,4.799999999999999,791.1,14.1,395.4,1583.7
333244,2024,1464.7,525.6,939.1,68.0,225.33846153846156,6.5,3.2,3.3,425.4,7.0,185.6,940.5
333244,2025,1464.7,525.6,939.1,68.0,225.33846153846156,6.5,3.2,3.3,425.4,7.0,185.6,940.5
333244,2026,1464.7,525.6,939.1,68.0,225.33846153846156,6.5,3.2,3.3,425.4,7.0,185.6,940.5
333244,2027,1464.7,525.6,939.1,68.0,225.33846153846156,6.5,3.2,3.3,425.4,7.0,185.6,940.5
333249,2024,6132.1,2009.0,4123.1,328.3,117.92500000000001,52.0,29.5,22.5,3341.9,58.6,1526.5,6453.6
333249,2025,6132.1,2009.0,4123.1,328.3,117.92500000000001,52.0,29.5,22.5,3341.9,58.6,1526.5,6453.6
333249,2026,6132.1,2009.0,4123.1,328.3,117.92500000000001,52.0,29.5,22.5,3341.9,58.6,1526.5,6453.6
333249,2027,6132.1,2009.0,4123.1,328.3,117.92500000000001,52.0,29.5,22.5,3341.9,58.6,1526.5,6453.6
333314,2024,2421.5,459.5,1962.0,255.5,163.61486486486487,14.8,7.4,7.4,1098.3,14.2,476.7,2147.0
333314,2025,2421.5,459.5,1962.0,255.5,163.61486486486487,14.8,7.4,7.4,1098.3,14.2,476.7,2147.0
333314,2026,2421.5,459.5,1962.0,255.5,163.61486486486487,14.8,7.4,7.4,1098.3,14.2,476.7,2147.0
333314,2027,2421.5,459.5,1962.0,255.5,163.61486486486487,14.8,7.4,7.4,1098.3,14.2,476.7,2147.0
333316,2024,2046.3,1060.8,985.5,33.0,568.4166666666666,3.6,1.6,2.0,266.7,3.1,74.2,732.1
333316,2025,2046.3,1060.8,985.5,33.0,568.4166666666666,3.6,1.6,2.0,266.7,3.1,74.2,732.1
333316,2026,2046.3,1060.8,985.5,33.0,568.4166666666666,3.6,1.6,2.0,266.7,3.1,74.2,732.1
333316,2027,2046.3,1060.8,985.5,33.0,568.4166666666666,3.6,1.6,2.0,266.7,3.1,74.2,732.1
333318,2024,5385.7,1415.2,3970.5,339.8,97.92181818181818,55.0,30.7,24.3,3234.6,59.3,1315.6,8442.1
333318,2025,5385.7,1415.2,3970.5,339.8,97.92181818181818,55.0,30.7,24.3,3234.6,59.3,1315.6,8442.1
333318,2026,5385.7,1415.2,3970.5,339.8,97.92181818181818,55.0,30.7,24.3,3234.6,59.3,1315.6,8442.1
333318,2027,5385.7,1415.2,3970.5,339.8,97.92181818181818,55.0,30.7,24.3,3234.6,59.3,1315.6,8442.1
333413,2024,1788.9,485.6,1303.3,122.1,73.61728395061729,24.3,16.9,7.400000000000002,1173.8,32.9,611.6,2749.9
333413,2025,1788.9,485.6,1303.3,122.1,73.61728395061729,24.3,16.9,7.400000000000002,1173.8,32.9,611.6,2749.9
333413,2026,1788.9,485.6,1303.3,122.1,73.61728395061729,24.3,16.9,7.400000000000002,1173.8,32.9,611.6,2749.9
333413,2027,1788.9,485.6,1303.3,122.1,73.61728395061729,24.3,16.9,7.400000000000002,1173.8,32.9,611.6,2749.9
333414,2024,2350.6,796.9,1553.7,64.4,146.9125,16.0,9.8,6.199999999999999,813.2,19.2,398.3,1954.1
333414,2025,2350.6,796.9,1553.7,64.4,146.9125,16.0,9.8,6.199999999999999,813.2,19.2,398.3,1954.1
333414,2026,2350.6,796.9,1553.7,64.4,146.9125,16.0,9.8,6.199999999999999,813.2,19.2,398.3,1954.1
333414,2027,2350.6,796.9,1553.7,64.4,146.9125,16.0,9.8,6.199999999999999,813.2,19.2,398.3,1954.1
333415,2024,10022.1,2644.3,7377.8,521.9,115.72863741339494,86.6,63.4,23.199999999999996,4242.1,126.6,2506.0,16393.6
333415,2025,10022.1,2644.3,7377.8,521.9,115.72863741339494,86.6,63.4,23.199999999999996,4242.1,126.6,2506.0,16393.6
333415,2026,10022.1,2644.3,7377.8,521.9,115.72863741339494,86.6,63.4,23.199999999999996,4242.1,126.6,2506.0,16393.6
333415,2027,10022.1,2644.3,7377.8,521.9,115.72863741339494,86.6,63.4,23.199999999999996,4242.1,126.6,2506.0,16393.6
333511,2024,3738.7,713.2,3025.5,374.9,105.31549295774647,35.5,25.8,9.7,1920.0,52.0,1285.5,2274.9
333511,2025,3738.7,713.2,3025.5,374.9,105.31549295774647,35.5,25.8,9.7,1920.0,52.0,1285.5,2274.9
333511,2026,3738.7,713.2,3025.5,374.9,105.31549295774647,35.5,25.8,9.7,1920.0,52.0,1285.5,2274.9
333511,2027,3738.7,713.2,3025.5,374.9,105.31549295774647,35.5,25.8,9.7,1920.0,52.0,1285.5,2274.9
333514,2024,4846.6,1022.8,3823.8,381.2,114.03764705882354,42.5,29.6,12.899999999999999,2528.5,61.2,1602.7,3009.6
333514,2025,4846.6,1022.8,3823.8,381.2,114.03764705882354,42.5,29.6,12.899999999999999,2528.5,61.2,1602.7,3009.6
333514,2026,4846.6,1022.8,3823.8,381.2,114.03764705882354,42.5,29.6,12.899999999999999,2528.5,61.2,1602.7,3009.6
333514,2027,4846.6,1022.8,3823.8,381.2,114.03764705882354,42.5,29.6,12.899999999999999,2528.5,61.2,1602.7,3009.6
333515,2024,3146.3,545.9,2600.4,248.2,111.96797153024912,28.1,19.5,8.600000000000001,1542.0,39.3,936.2,1628.0
333515,2025,3146.3,545.9,2600.4,248.2,111.96797153024912,28.1,19.5,8.600000000000001,1542.0,39.3,936.2,1628.0
333515,2026,3146.3,545.9,2600.4,248.2,111.96797153024912,28.1,19.5,8.600000000000001,1542.0,39.3,936.2,1628.0
333515,2027,3146.3,545.9,2600.4,248.2,111.96797153024912,28.1,19.5,8.600000000000001,1542.0,39.3,936.2,1628.0
333517,2024,2873.0,961.9,1911.2,166.0,113.11023622047244,25.4,15.4,9.999999999999998,1630.9,30.5,839.3,3065.1
333517,2025,2873.0,961.9,1911.2,166.0,113.11023622047244,25.4,15.4,9.999999999999998,1630.9,30.5,839.3,3065.1
333517,2026,2873.0,961.9,1911.2,166.0,113.11023622047244,25.4,15.4,9.999999999999998,1630.9,30.5,839.3,3065.1
333517,2027,2873.0,961.9,1911.2,166.0,113.11023622047244,25.4,15.4,9.999999999999998,1630.9,30.5,839.3,3065.1
333519,2024,996.9,219.3,777.7,89.2,82.38842975206612,12.1,7.1,5.0,850.3,13.4,399.5,1563.5
333519,2025,996.9,219.3,777.7,89.2,82.38842975206612,12.1,7.1,5.0,850.3,13.4,399.5,1563.5
333519,2026,996.9,219.3,777.7,89.2,82.38842975206612,12.1,7.1,5.0,850.3,13.4,399.5,1563.5
333519,2027,996.9,219.3,777.7,89.2,82.38842975206612,12.1,7.1,5.0,850.3,13.4,399.5,1563.5
333611,2024,4693.3,1176.0,3517.3,348.4,156.9665551839465,29.9,18.5,11.399999999999999,2362.9,36.3,1122.8,6843.8
333611,2025,4693.3,1176.0,3517.3,348.4,156.9665551839465,29.9,18.5,11.399999999999999,2362.9,36.3,1122.8,6843.8
333611,2026,4693.3,1176.0,3517.3,348.4,156.9665551839465,29.9,18.5,11.399999999999999,2362.9,36.3,1122.8,6843.8
333611,2027,4693.3,1176.0,3517.3,348.4,156.9665551839465,29.9,18.5,11.399999999999999,2362.9,36.3,1122.8,6843.8
333612,2024,1849.1,475.6,1373.6,98.1,163.6371681415929,11.3,7.8,3.500000000000001,651.8,16.3,373.7,1260.9
333612,2025,1849.1,475.6,1373.6,98.1,163.6371681415929,11.3,7.8,3.500000000000001,651.8,16.3,373.7,1260.9
333612,2026,1849.1,475.6,1373.6,98.1,163.6371681415929,11.3,7.8,3.500000000000001,651.8,16.3,373.7,1260.9
333612,2027,1849.1,475.6,1373.6,98.1,163.6371681415929,11.3,7.8,3.500000000000001,651.8,16.3,373.7,1260.9
333613,2024,2046.5,587.9,1458.6,103.5,134.63815789473685,15.2,10.5,4.699999999999999,818.6,20.6,475.8,1906.6
333613,2025,2046.5,587.9,1458.6,103.5,134.63815789473685,15.2,10.5,4.699999999999999,818.6,20.6,475.8,1906.6
333613,2026,2046.5,587.9,1458.6,103.5,134.63815789473685,15.2,10.5,4.699999999999999,818.6,20.6,475.8,1906.6
333613,2027,2046.5,587.9,1458.6,103.5,134.63815789473685,15.2,10.5,4.699999999999999,818.6,20.6,475.8,1906.6
333618,2024,12296.6,2297.6,9999.0,563.1,336.8931506849315,36.5,25.5,11.0,2071.0,50.4,1134.0,14318.9
333618,2025,12296.6,2297.6,9999.0,563.1,336.8931506849315,36.5,25.5,11.0,2071.0,50.4,1134.0,14318.9
333618,2026,12296.6,2297.6,9999.0,563.1,336.8931506849315,36.5,25.5,11.0,2071.0,50.4,1134.0,14318.9
333618,2027,12296.6,2297.6,9999.0,563.1,336.8931506849315,36.5,25.5,11.0,2071.0,50.4,1134.0,14318.9
333911,2024,3973.9,1021.3,2952.6,402.9,115.85714285714288,34.3,18.7,15.599999999999998,2125.5,34.9,969.5,6279.3
333911,2025,3973.9,1021.3,2952.6,402.9,115.85714285714288,34.3,18.7,15.599999999999998,2125.5,34.9,969.5,6279.3
333911,2026,3973.9,1021.3,2952.6,402.9,115.85714285714288,34.3,18.7,15.599999999999998,2125.5,34.9,969.5,6279.3
333911,2027,3973.9,1021.3,2952.6,402.9,115.85714285714288,34.3,18.7,15.599999999999998,2125.5,34.9,969.5,6279.3
333912,2024,2875.8,714.0,2161.8,203.4,128.9596412556054,22.3,12.6,9.700000000000001,1351.2,24.1,577.1,4287.0
333912,2025,2875.8,714.0,2161.8,203.4,128.9596412556054,22.3,12.6,9.700000000000001,1351.2,24.1,577.1,4287.0
333912,2026,2875.8,714.0,2161.8,203.4,128.9596412556054,22.3,12.6,9.700000000000001,1351.2,24.1,577.1,4287.0
333912,2027,2875.8,714.0,2161.8,203.4,128.9596412556054,22.3,12.6,9.700000000000001,1351.2,24.1,577.1,4287.0
333913,2024,432.4,131.6,300.8,34.3,96.08888888888889,4.5,2.2,2.3,316.3,3.6,103.6,858.2
333913,2025,432.4,131.6,300.8,34.3,96.08888888888889,4.5,2.2,2.3,316.3,3.6,103.6,858.2
333913,2026,432.4,131.6,300.8,34.3,96.08888888888889,4.5,2.2,2.3,316.3,3.6,103.6,858.2
333913,2027,432.4,131.6,300.8,34.3,96.08888888888889,4.5,2.2,2.3,316.3,3.6,103.6,858.2
333921,2024,636.9,235.7,401.2,56.0,78.62962962962963,8.1,5.0,3.0999999999999996,427.0,11.5,193.6,1582.6
333921,2025,636.9,235.7,401.2,56.0,78.62962962962963,8.1,5.0,3.0999999999999996,427.0,11.5,193.6,1582.6
333921,2026,636.9,235.7,401.2,56.0,78.62962962962963,8.1,5.0,3.0999999999999996,427.0,11.5,193.6,1582.6
333921,2027,636.9,235.7,401.2,56.0,78.62962962962963,8.1,5.0,3.0999999999999996,427.0,11.5,193.6,1582.6
333922,2024,2343.6,810.6,1533.0,248.5,66.0169014084507,35.5,19.7,15.8,2353.2,41.3,948.2,4219.1
333922,2025,2343.6,810.6,1533.0,248.5,66.0169014084507,35.5,19.7,15.8,2353.2,41.3,948.2,4219.1
333922,2026,2343.6,810.6,1533.0,248.5,66.0169014084507,35.5,19.7,15.8,2353.2,41.3,948.2,4219.1
333922,2027,2343.6,810.6,1533.0,248.5,66.0169014084507,35.5,19.7,15.8,2353.2,41.3,948.2,4219.1
333923,2024,1817.7,628.2,1189.5,79.4,103.27840909090908,17.6,10.4,7.200000000000001,1038.4,20.9,546.0,5332.2
333923,2025,1817.7,628.2,1189.5,79.4,103.27840909090908,17.6,10.4,7.200000000000001,1038.4,20.9,546.0,5332.2
333923,2026,1817.7,628.2,1189.5,79.4,103.27840909090908,17.6,10.4,7.200000000000001,1038.4,20.9,546.0,5332.2
333923,2027,1817.7,628.2,1189.5,79.4,103.27840909090908,17.6,10.4,7.200000000000001,1038.4,20.9,546.0,5332.2
333924,2024,2426.6,660.4,1766.3,153.2,102.38818565400844,23.7,15.4,8.299999999999999,1318.8,30.4,734.9,5324.7
333924,2025,2426.6,660.4,1766.3,153.2,102.38818565400844,23.7,15.4,8.299999999999999,1318.8,30.4,734.9,5324.7
333924,2026,2426.6,660.4,1766.3,153.2,102.38818565400844,23.7,15.4,8.299999999999999,1318.8,30.4,734.9,5324.7
333924,2027,2426.6,660.4,1766.3,153.2,102.38818565400844,23.7,15.4,8.299999999999999,1318.8,30.4,734.9,5324.7
333991,2024,1097.2,298.6,798.6,64.2,156.74285714285716,7.0,4.8,2.2,409.5,10.0,224.3,1843.8
333991,2025,1097.2,298.6,798.6,64.2,156.74285714285716,7.0,4.8,2.2,409.5,10.0,224.3,1843.8
333991,2026,1097.2,298.6,798.6,64.2,156.74285714285716,7.0,4.8,2.2,409.5,10.0,224.3,1843.8
333991,2027,1097.2,298.6,798.6,64.2,156.74285714285716,7.0,4.8,2.2,409.5,10.0,224.3,1843.8
333992,2024,1651.4,437.4,1214.1,85.3,115.48251748251748,14.3,7.8,6.500000000000001,989.5,15.1,402.7,2370.3
333992,2025,1651.4,437.4,1214.1,85.3,115.48251748251748,14.3,7.8,6.500000000000001,989.5,15.1,402.7,2370.3
333992,2026,1651.4,437.4,1214.1,85.3,115.48251748251748,14.3,7.8,6.500000000000001,989.5,15.1,402.7,2370.3
333992,2027,1651.4,437.4,1214.1,85.3,115.48251748251748,14.3,7.8,6.500000000000001,989.5,15.1,402.7,2370.3
333993,2024,1537.9,488.9,1049.0,82.0,84.03825136612022,18.3,9.6,8.700000000000001,1293.5,19.2,521.4,3030.1
333993,2025,1537.9,488.9,1049.0,82.0,84.03825136612022,18.3,9.6,8.700000000000001,1293.5,19.2,521.4,3030.1
333993,2026,1537.9,488.9,1049.0,82.0,84.03825136612022,18.3,9.6,8.700000000000001,1293.5,19.2,521.4,3030.1
333993,2027,1537.9,488.9,1049.0,82.0,84.03825136612022,18.3,9.6,8.700000000000001,1293.5,19.2,521.4,3030.1
333994,2024,912.8,244.9,668.0,57.2,90.37623762376238,10.1,6.0,4.1,650.5,12.7,293.1,1095.5
333994,2025,912.8,244.9,668.0,57.2,90.37623762376238,10.1,6.0,4.1,650.5,12.7,293.1,1095.5
333994,2026,912.8,244.9,668.0,57.2,90.37623762376238,10.1,6.0,4.1,650.5,12.7,293.1,1095.5
333994,2027,912.8,244.9,668.0,57.2,90.37623762376238,10.1,6.0,4.1,650.5,12.7,293.1,1095.5
333995,2024,2311.0,536.5,1774.4,170.2,101.35964912280701,22.8,15.2,7.600000000000001,1450.0,29.3,800.6,3426.8
333995,2025,2311.0,536.5,1774.4,170.2,101.35964912280701,22.8,15.2,7.600000000000001,1450.0,29.3,800.6,3426.8
333995,2026,2311.0,536.5,1774.4,170.2,101.35964912280701,22.8,15.2,7.600000000000001,1450.0,29.3,800.6,3426.8
333995,2027,2311.0,536.5,1774.4,170.2,101.35964912280701,22.8,15.2,7.600000000000001,1450.0,29.3,800.6,3426.8
333996,2024,1631.8,416.2,1215.5,55.1,187.56321839080462,8.7,5.7,2.999999999999999,609.8,11.8,340.9,1881.1
333996,2025,1631.8,416.2,1215.5,55.1,187.56321839080462,8.7,5.7,2.999999999999999,609.8,11.8,340.9,1881.1
333996,2026,1631.8,416.2,1215.5,55.1,187.56321839080462,8.7,5.7,2.999999999999999,609.8,11.8,340.9,1881.1
333996,2027,1631.8,416.2,1215.5,55.1,187.56321839080462,8.7,5.7,2.999999999999999,609.8,11.8,340.9,1881.1
333997,2024,302.8,108.6,194.2,14.9,94.625,3.2,2.0,1.2000000000000002,182.2,4.1,89.4,533.5
333997,2025,302.8,108.6,194.2,14.9,94.625,3.2,2.0,1.2000000000000002,182.2,4.1,89.4,533.5
333997,2026,302.8,108.6,194.2,14.9,94.625,3.2,2.0,1.2000000000000002,182.2,4.1,89.4,533.5
333997,2027,302.8,108.6,194.2,14.9,94.625,3.2,2.0,1.2000000000000002,182.2,4.1,89.4,533.5
333999,2024,4999.2,1380.8,3618.4,411.9,99.58565737051792,50.2,27.9,22.300000000000004,3370.6,56.8,1372.2,7230.7
333999,2025,4999.2,1380.8,3618.4,411.9,99.58565737051792,50.2,27.9,22.300000000000004,3370.6,56.8,1372.2,7230.7
333999,2026,4999.2,1380.8,3618.4,411.9,99.58565737051792,50.2,27.9,22.300000000000004,3370.6,56.8,1372.2,7230.7
333999,2027,4999.2,1380.8,3618.4,411.9,99.58565737051792,50.2,27.9,22.300000000000004,3370.6,56.8,1372.2,7230.7
334111,2024,7778.3,3632.9,4145.5,112.8,670.5431034482759,11.6,4.3,7.3,876.5,9.5,229.7,6222.9
334111,2025,7778.3,3632.9,4145.5,112.8,670.5431034482759,11.6,4.3,7.3,876.5,9.5,229.7,6222.9
334111,2026,7778.3,3632.9,4145.5,112.8,670.5431034482759,11.6,4.3,7.3,876.5,9.5,229.7,6222.9
